"","alt","choice","price","mincost","extras","network","sms","design","complexity"
"10062",2,0,100,170,"games","other",0.23,"trendy","no"
"10063",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10064",2,0,100,170,"games","other",0.23,"trendy","no"
"10065",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10066",2,0,100,170,"games","other",0.23,"trendy","no"
"10067",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10068",2,0,100,170,"games","other",0.23,"trendy","no"
"10069",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10070",2,0,100,170,"games","other",0.23,"trendy","no"
"10071",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10072",2,0,100,170,"games","other",0.23,"trendy","no"
"10073",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10074",2,0,100,170,"games","other",0.23,"trendy","no"
"10075",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10076",2,0,100,170,"games","other",0.23,"trendy","no"
"10077",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10078",2,0,100,170,"games","other",0.23,"trendy","no"
"10079",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10080",2,0,100,170,"games","other",0.23,"trendy","no"
"10081",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10082",2,0,100,170,"games","other",0.23,"trendy","no"
"10083",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10084",2,0,100,170,"games","other",0.23,"trendy","no"
"10085",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10086",2,0,100,170,"games","other",0.23,"trendy","no"
"10087",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10088",2,0,100,170,"games","other",0.23,"trendy","no"
"10089",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10090",2,0,100,170,"games","other",0.23,"trendy","no"
"10091",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10092",2,0,100,170,"games","other",0.23,"trendy","no"
"10093",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10094",2,0,100,170,"games","other",0.23,"trendy","no"
"10095",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10096",2,0,100,170,"games","other",0.23,"trendy","no"
"10097",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10098",2,0,100,170,"games","other",0.23,"trendy","no"
"10099",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10100",2,0,100,170,"games","other",0.23,"trendy","no"
"10101",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10102",2,0,100,170,"games","other",0.23,"trendy","no"
"10103",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10104",2,0,100,170,"games","other",0.23,"trendy","no"
"10105",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10106",2,0,100,170,"games","other",0.23,"trendy","no"
"10107",1,1,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10108",2,0,100,170,"games","other",0.23,"trendy","no"
"10109",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10110",2,1,100,170,"games","other",0.23,"trendy","no"
"10111",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10112",2,1,100,170,"games","other",0.23,"trendy","no"
"10113",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10114",2,1,100,170,"games","other",0.23,"trendy","no"
"10115",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10116",2,1,100,170,"games","other",0.23,"trendy","no"
"10117",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10118",2,1,100,170,"games","other",0.23,"trendy","no"
"10119",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10120",2,1,100,170,"games","other",0.23,"trendy","no"
"10121",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10122",2,1,100,170,"games","other",0.23,"trendy","no"
"10123",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10124",2,1,100,170,"games","other",0.23,"trendy","no"
"10125",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10126",2,1,100,170,"games","other",0.23,"trendy","no"
"10127",1,0,135,100,"internet","KPNVodafone",0.17,"basic","yes"
"10128",2,1,100,170,"games","other",0.23,"trendy","no"
"10129",1,1,170,170,"camera","other",0.23,"basic","no"
"10130",2,0,135,135,"games","KPNVodafone",0.17,"basic","no"
"10131",1,1,170,170,"camera","other",0.23,"basic","no"
"10132",2,0,135,135,"games","KPNVodafone",0.17,"basic","no"
"10133",1,1,170,170,"camera","other",0.23,"basic","no"
"10134",2,0,135,135,"games","KPNVodafone",0.17,"basic","no"
"10135",1,1,170,170,"camera","other",0.23,"basic","no"
"10136",2,0,135,135,"games","KPNVodafone",0.17,"basic","no"
"10137",1,1,170,170,"camera","other",0.23,"basic","no"
"10138",2,0,135,135,"games","KPNVodafone",0.17,"basic","no"
"10139",1,1,170,170,"camera","other",0.23,"basic","no"
"10140",2,0,135,135,"games","KPNVodafone",0.17,"basic","no"
"10141",1,1,170,170,"camera","other",0.23,"basic","no"
"10142",2,0,135,135,"games","KPNVodafone",0.17,"basic","no"
"10143",1,1,170,170,"camera","other",0.23,"basic","no"
"10144",2,0,135,135,"games","KPNVodafone",0.17,"basic","no"
"10145",1,0,170,170,"camera","other",0.23,"basic","no"
"10146",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10147",1,0,170,170,"camera","other",0.23,"basic","no"
"10148",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10149",1,0,170,170,"camera","other",0.23,"basic","no"
"10150",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10151",1,0,170,170,"camera","other",0.23,"basic","no"
"10152",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10153",1,0,170,170,"camera","other",0.23,"basic","no"
"10154",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10155",1,0,170,170,"camera","other",0.23,"basic","no"
"10156",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10157",1,0,170,170,"camera","other",0.23,"basic","no"
"10158",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10159",1,0,170,170,"camera","other",0.23,"basic","no"
"10160",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10161",1,0,170,170,"camera","other",0.23,"basic","no"
"10162",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10163",1,0,170,170,"camera","other",0.23,"basic","no"
"10164",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10165",1,0,170,170,"camera","other",0.23,"basic","no"
"10166",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10167",1,0,170,170,"camera","other",0.23,"basic","no"
"10168",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10169",1,0,170,170,"camera","other",0.23,"basic","no"
"10170",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10171",1,0,170,170,"camera","other",0.23,"basic","no"
"10172",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10173",1,0,170,170,"camera","other",0.23,"basic","no"
"10174",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10175",1,0,170,170,"camera","other",0.23,"basic","no"
"10176",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10177",1,0,170,170,"camera","other",0.23,"basic","no"
"10178",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10179",1,0,170,170,"camera","other",0.23,"basic","no"
"10180",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10181",1,0,170,170,"camera","other",0.23,"basic","no"
"10182",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10183",1,0,170,170,"camera","other",0.23,"basic","no"
"10184",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10185",1,0,170,170,"camera","other",0.23,"basic","no"
"10186",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10187",1,0,170,170,"camera","other",0.23,"basic","no"
"10188",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10189",1,0,170,170,"camera","other",0.23,"basic","no"
"10190",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10191",1,0,170,170,"camera","other",0.23,"basic","no"
"10192",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10193",1,0,170,170,"camera","other",0.23,"basic","no"
"10194",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10195",1,0,170,170,"camera","other",0.23,"basic","no"
"10196",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10197",1,0,170,170,"camera","other",0.23,"basic","no"
"10198",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10199",1,0,170,170,"camera","other",0.23,"basic","no"
"10200",2,1,135,135,"games","KPNVodafone",0.17,"basic","no"
"10201",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10202",2,0,100,170,"camera","other",0.17,"basic","no"
"10203",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10204",2,0,100,170,"camera","other",0.17,"basic","no"
"10205",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10206",2,0,100,170,"camera","other",0.17,"basic","no"
"10207",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10208",2,0,100,170,"camera","other",0.17,"basic","no"
"10209",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10210",2,0,100,170,"camera","other",0.17,"basic","no"
"10211",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10212",2,0,100,170,"camera","other",0.17,"basic","no"
"10213",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10214",2,0,100,170,"camera","other",0.17,"basic","no"
"10215",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10216",2,0,100,170,"camera","other",0.17,"basic","no"
"10217",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10218",2,0,100,170,"camera","other",0.17,"basic","no"
"10219",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10220",2,0,100,170,"camera","other",0.17,"basic","no"
"10221",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10222",2,0,100,170,"camera","other",0.17,"basic","no"
"10223",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10224",2,0,100,170,"camera","other",0.17,"basic","no"
"10225",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10226",2,0,100,170,"camera","other",0.17,"basic","no"
"10227",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10228",2,0,100,170,"camera","other",0.17,"basic","no"
"10229",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10230",2,0,100,170,"camera","other",0.17,"basic","no"
"10231",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10232",2,0,100,170,"camera","other",0.17,"basic","no"
"10233",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10234",2,0,100,170,"camera","other",0.17,"basic","no"
"10235",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10236",2,0,100,170,"camera","other",0.17,"basic","no"
"10237",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10238",2,0,100,170,"camera","other",0.17,"basic","no"
"10239",1,1,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10240",2,0,100,170,"camera","other",0.17,"basic","no"
"10241",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10242",2,1,100,170,"camera","other",0.17,"basic","no"
"10243",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10244",2,1,100,170,"camera","other",0.17,"basic","no"
"10245",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10246",2,1,100,170,"camera","other",0.17,"basic","no"
"10247",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10248",2,1,100,170,"camera","other",0.17,"basic","no"
"10249",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10250",2,1,100,170,"camera","other",0.17,"basic","no"
"10251",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10252",2,1,100,170,"camera","other",0.17,"basic","no"
"10253",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10254",2,1,100,170,"camera","other",0.17,"basic","no"
"10255",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10256",2,1,100,170,"camera","other",0.17,"basic","no"
"10257",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10258",2,1,100,170,"camera","other",0.17,"basic","no"
"10259",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10260",2,1,100,170,"camera","other",0.17,"basic","no"
"10261",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10262",2,1,100,170,"camera","other",0.17,"basic","no"
"10263",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10264",2,1,100,170,"camera","other",0.17,"basic","no"
"10265",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10266",2,1,100,170,"camera","other",0.17,"basic","no"
"10267",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10268",2,1,100,170,"camera","other",0.17,"basic","no"
"10269",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10270",2,1,100,170,"camera","other",0.17,"basic","no"
"10271",1,0,135,100,"internet","KPNVodafone",0.23,"trendy","no"
"10272",2,1,100,170,"camera","other",0.17,"basic","no"
"10273",1,1,170,100,"internet","other",0.23,"basic","no"
"10274",2,0,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10275",1,1,170,100,"internet","other",0.23,"basic","no"
"10276",2,0,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10277",1,1,170,100,"internet","other",0.23,"basic","no"
"10278",2,0,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10279",1,1,170,100,"internet","other",0.23,"basic","no"
"10280",2,0,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10281",1,1,170,100,"internet","other",0.23,"basic","no"
"10282",2,0,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10283",1,1,170,100,"internet","other",0.23,"basic","no"
"10284",2,0,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10285",1,1,170,100,"internet","other",0.23,"basic","no"
"10286",2,0,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10287",1,0,170,100,"internet","other",0.23,"basic","no"
"10288",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10289",1,0,170,100,"internet","other",0.23,"basic","no"
"10290",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10291",1,0,170,100,"internet","other",0.23,"basic","no"
"10292",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10293",1,0,170,100,"internet","other",0.23,"basic","no"
"10294",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10295",1,0,170,100,"internet","other",0.23,"basic","no"
"10296",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10297",1,0,170,100,"internet","other",0.23,"basic","no"
"10298",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10299",1,0,170,100,"internet","other",0.23,"basic","no"
"10300",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10301",1,0,170,100,"internet","other",0.23,"basic","no"
"10302",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10303",1,0,170,100,"internet","other",0.23,"basic","no"
"10304",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10305",1,0,170,100,"internet","other",0.23,"basic","no"
"10306",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10307",1,0,170,100,"internet","other",0.23,"basic","no"
"10308",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10309",1,0,170,100,"internet","other",0.23,"basic","no"
"10310",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10311",1,0,170,100,"internet","other",0.23,"basic","no"
"10312",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10313",1,0,170,100,"internet","other",0.23,"basic","no"
"10314",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10315",1,0,170,100,"internet","other",0.23,"basic","no"
"10316",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10317",1,0,170,100,"internet","other",0.23,"basic","no"
"10318",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10319",1,0,170,100,"internet","other",0.23,"basic","no"
"10320",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10321",1,0,170,100,"internet","other",0.23,"basic","no"
"10322",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10323",1,0,170,100,"internet","other",0.23,"basic","no"
"10324",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10325",1,0,170,100,"internet","other",0.23,"basic","no"
"10326",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10327",1,0,170,100,"internet","other",0.23,"basic","no"
"10328",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10329",1,0,170,100,"internet","other",0.23,"basic","no"
"10330",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10331",1,0,170,100,"internet","other",0.23,"basic","no"
"10332",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10333",1,0,170,100,"internet","other",0.23,"basic","no"
"10334",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10335",1,0,170,100,"internet","other",0.23,"basic","no"
"10336",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10337",1,0,170,100,"internet","other",0.23,"basic","no"
"10338",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10339",1,0,170,100,"internet","other",0.23,"basic","no"
"10340",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10341",1,0,170,100,"internet","other",0.23,"basic","no"
"10342",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10343",1,0,170,100,"internet","other",0.23,"basic","no"
"10344",2,1,100,135,"camera","KPNVodafone",0.17,"trendy","no"
"10345",1,1,100,170,"internet","other",0.23,"trendy","no"
"10346",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10347",1,1,100,170,"internet","other",0.23,"trendy","no"
"10348",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10349",1,1,100,170,"internet","other",0.23,"trendy","no"
"10350",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10351",1,1,100,170,"internet","other",0.23,"trendy","no"
"10352",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10353",1,1,100,170,"internet","other",0.23,"trendy","no"
"10354",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10355",1,1,100,170,"internet","other",0.23,"trendy","no"
"10356",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10357",1,1,100,170,"internet","other",0.23,"trendy","no"
"10358",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10359",1,1,100,170,"internet","other",0.23,"trendy","no"
"10360",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10361",1,1,100,170,"internet","other",0.23,"trendy","no"
"10362",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10363",1,1,100,170,"internet","other",0.23,"trendy","no"
"10364",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10365",1,1,100,170,"internet","other",0.23,"trendy","no"
"10366",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10367",1,1,100,170,"internet","other",0.23,"trendy","no"
"10368",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10369",1,1,100,170,"internet","other",0.23,"trendy","no"
"10370",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10371",1,1,100,170,"internet","other",0.23,"trendy","no"
"10372",2,0,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10373",1,0,100,170,"internet","other",0.23,"trendy","no"
"10374",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10375",1,0,100,170,"internet","other",0.23,"trendy","no"
"10376",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10377",1,0,100,170,"internet","other",0.23,"trendy","no"
"10378",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10379",1,0,100,170,"internet","other",0.23,"trendy","no"
"10380",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10381",1,0,100,170,"internet","other",0.23,"trendy","no"
"10382",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10383",1,0,100,170,"internet","other",0.23,"trendy","no"
"10384",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10385",1,0,100,170,"internet","other",0.23,"trendy","no"
"10386",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10387",1,0,100,170,"internet","other",0.23,"trendy","no"
"10388",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10389",1,0,100,170,"internet","other",0.23,"trendy","no"
"10390",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10391",1,0,100,170,"internet","other",0.23,"trendy","no"
"10392",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10393",1,0,100,170,"internet","other",0.23,"trendy","no"
"10394",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10395",1,0,100,170,"internet","other",0.23,"trendy","no"
"10396",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10397",1,0,100,170,"internet","other",0.23,"trendy","no"
"10398",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10399",1,0,100,170,"internet","other",0.23,"trendy","no"
"10400",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10401",1,0,100,170,"internet","other",0.23,"trendy","no"
"10402",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10403",1,0,100,170,"internet","other",0.23,"trendy","no"
"10404",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10405",1,0,100,170,"internet","other",0.23,"trendy","no"
"10406",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10407",1,0,100,170,"internet","other",0.23,"trendy","no"
"10408",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10409",1,0,100,170,"internet","other",0.23,"trendy","no"
"10410",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10411",1,0,100,170,"internet","other",0.23,"trendy","no"
"10412",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10413",1,0,100,170,"internet","other",0.23,"trendy","no"
"10414",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10415",1,0,100,170,"internet","other",0.23,"trendy","no"
"10416",2,1,170,100,"camera","KPNVodafone",0.17,"trendy","yes"
"10417",1,1,100,135,"games","other",0.23,"basic","no"
"10418",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10419",1,1,100,135,"games","other",0.23,"basic","no"
"10420",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10421",1,1,100,135,"games","other",0.23,"basic","no"
"10422",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10423",1,1,100,135,"games","other",0.23,"basic","no"
"10424",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10425",1,1,100,135,"games","other",0.23,"basic","no"
"10426",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10427",1,1,100,135,"games","other",0.23,"basic","no"
"10428",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10429",1,1,100,135,"games","other",0.23,"basic","no"
"10430",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10431",1,1,100,135,"games","other",0.23,"basic","no"
"10432",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10433",1,1,100,135,"games","other",0.23,"basic","no"
"10434",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10435",1,1,100,135,"games","other",0.23,"basic","no"
"10436",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10437",1,1,100,135,"games","other",0.23,"basic","no"
"10438",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10439",1,1,100,135,"games","other",0.23,"basic","no"
"10440",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10441",1,1,100,135,"games","other",0.23,"basic","no"
"10442",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10443",1,1,100,135,"games","other",0.23,"basic","no"
"10444",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10445",1,1,100,135,"games","other",0.23,"basic","no"
"10446",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10447",1,1,100,135,"games","other",0.23,"basic","no"
"10448",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10449",1,1,100,135,"games","other",0.23,"basic","no"
"10450",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10451",1,1,100,135,"games","other",0.23,"basic","no"
"10452",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10453",1,1,100,135,"games","other",0.23,"basic","no"
"10454",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10455",1,1,100,135,"games","other",0.23,"basic","no"
"10456",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10457",1,1,100,135,"games","other",0.23,"basic","no"
"10458",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10459",1,1,100,135,"games","other",0.23,"basic","no"
"10460",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10461",1,0,100,135,"games","other",0.23,"basic","no"
"10462",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10463",1,0,100,135,"games","other",0.23,"basic","no"
"10464",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10465",1,0,100,135,"games","other",0.23,"basic","no"
"10466",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10467",1,0,100,135,"games","other",0.23,"basic","no"
"10468",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10469",1,0,100,135,"games","other",0.23,"basic","no"
"10470",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10471",1,0,100,135,"games","other",0.23,"basic","no"
"10472",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10473",1,0,100,135,"games","other",0.23,"basic","no"
"10474",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10475",1,0,100,135,"games","other",0.23,"basic","no"
"10476",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10477",1,0,100,135,"games","other",0.23,"basic","no"
"10478",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10479",1,0,100,135,"games","other",0.23,"basic","no"
"10480",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","yes"
"10481",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10482",2,0,100,100,"camera","other",0.23,"trendy","no"
"10483",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10484",2,0,100,100,"camera","other",0.23,"trendy","no"
"10485",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10486",2,0,100,100,"camera","other",0.23,"trendy","no"
"10487",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10488",2,0,100,100,"camera","other",0.23,"trendy","no"
"10489",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10490",2,0,100,100,"camera","other",0.23,"trendy","no"
