"","id","src","route","toll.express","time.express","reliability.express","toll.freeway","time.freeway","reliability.freeway","occupance","size","sex","flexibility","distance","commute","age3050","income"
"1631",1846015,"br","freeway",3,-3.98098111152649,-2.1449236869812,0,0,0,1,1,"male","no",20,"yes","no","low"
"1641",1846015,"br","freeway",3.29999995231628,-4.88079786300659,-1.8211784362793,0,0,0,1,1,"male","no",20,"yes","no","low"
"1651",1846015,"br","freeway",3.29999995231628,-4.88079786300659,-1.8211784362793,0,0,0,1,1,"male","no",20,"yes","no","low"
"1661",1846015,"br","freeway",3.29999995231628,-4.77333354949951,-1.90761804580688,0,0,0,1,1,"male","no",20,"yes","no","low"
"1671",1851871,"br","freeway",1.95000004768372,-1.00772595405579,-2.0465726852417,0,0,0,1,4,"female","yes",36,"yes","yes","low"
"1681",1851871,"br","freeway",1.95000004768372,-1.03393304347992,-1.85845422744751,0,0,0,1,4,"female","yes",36,"yes","yes","low"
"1691",1851871,"br","freeway",1.95000004768372,-1.01156115531921,-2.01034021377563,0,0,0,1,4,"female","yes",36,"yes","yes","low"
"1701",1851871,"br","freeway",1.95000004768372,-0.91280859708786,-2.95163178443909,0,0,0,1,4,"female","yes",36,"yes","yes","low"
"1711",1851871,"br","freeway",1.95000004768372,-1.00772595405579,-2.0465726852417,0,0,0,1,4,"female","yes",36,"yes","yes","low"
"1721",1851915,"br","freeway",2.90000009536743,-3.0101797580719,-2.54880023002625,0,0,0,1,1,"male","yes",100,"yes","no","low"
"1731",1851915,"br","freeway",2.90000009536743,-3.0101797580719,-2.54880023002625,0,0,0,1,1,"male","yes",100,"yes","no","low"
"1741",1851915,"br","freeway",3,-3.0101797580719,-2.54880023002625,0,0,0,1,1,"male","yes",100,"yes","no","low"
"1751",1851915,"br","freeway",2.90000009536743,-3.0101797580719,-2.54880023002625,0,0,0,1,1,"male","yes",100,"yes","no","low"
"1761",1851915,"br","freeway",2.90000009536743,-3.0101797580719,-2.54880023002625,0,0,0,1,1,"male","yes",100,"yes","no","low"
"1771",1899819,"br","freeway",3,-5.4352912902832,-1.35246932506561,0,0,0,1,1,"female","no",14.5,"yes","yes","low"
"1781",1899819,"br","freeway",3.29999995231628,-4.88079786300659,-1.8211784362793,0,0,0,1,1,"female","no",14.5,"yes","yes","low"
"1791",1899819,"br","freeway",3.29999995231628,-4.88079786300659,-1.8211784362793,0,0,0,1,1,"female","no",14.5,"yes","yes","low"
"1801",1899819,"br","freeway",3.29999995231628,-5.40810298919678,-1.3669593334198,0,0,0,1,1,"female","no",14.5,"yes","yes","low"
"1811",1899819,"br","freeway",3.29999995231628,-5.5266695022583,-1.29438614845276,0,0,0,1,1,"female","no",14.5,"yes","yes","low"
"1821",1906309,"br","freeway",1.95000004768372,-1.13285839557648,-1.17664802074432,0,0,0,1,1,"female","yes",38,"yes","no","low"
"1831",1906309,"br","freeway",1.95000004768372,-1.03809809684753,-2.36191248893738,0,0,0,1,1,"female","yes",38,"yes","no","low"
"1841",1906309,"br","freeway",1.95000004768372,-1.03809809684753,-2.36191248893738,0,0,0,1,1,"female","yes",38,"yes","no","low"
"1851",2035305,"br","freeway",3,-4.42222833633423,-1.61547291278839,0,0,0,NA,1,"male","no",20.5,"yes","yes","low"
"1861",2035305,"br","freeway",3,-4.42222833633423,-1.61547291278839,0,0,0,NA,1,"male","no",20.5,"yes","yes","low"
"1871",2035305,"br","freeway",3,-4.42222833633423,-1.61547291278839,0,0,0,NA,1,"male","no",20.5,"yes","yes","low"
"1881",2035305,"br","freeway",3,-4.42222833633423,-1.61547291278839,0,0,0,NA,1,"male","no",20.5,"yes","yes","low"
"1891",2035305,"br","freeway",2.90000009536743,-4.42222833633423,-1.61547291278839,0,0,0,NA,1,"male","no",20.5,"yes","yes","low"
"1901",2104853,"br","freeway",2.90000009536743,-2.76837301254272,-0.400706887245178,0,0,0,1,6,"male","yes",50,"yes","yes","low"
"1911",2104853,"br","freeway",2.90000009536743,-3.27409029006958,-0.419708490371704,0,0,0,1,6,"male","yes",50,"yes","yes","low"
"1921",2104853,"br","freeway",2.90000009536743,-2.92208170890808,-0.520741403102875,0,0,0,1,6,"male","yes",50,"yes","yes","low"
"1931",2104853,"br","freeway",2.90000009536743,-3.23234558105469,-0.424071103334427,0,0,0,1,6,"male","yes",50,"yes","yes","low"
"1941",2104853,"br","freeway",2.90000009536743,-2.74022221565247,-0.394724011421204,0,0,0,1,6,"male","yes",50,"yes","yes","low"
"1951",2107769,"br","freeway",1.95000004768372,-0.919970333576202,-2.88336324691772,0,0,0,1,4,"male","no",50,"yes","yes","low"
"1961",2107769,"br","freeway",1.95000004768372,-0.919970333576202,-2.88336324691772,0,0,0,1,4,"male","no",50,"yes","yes","low"
"1971",2107769,"br","freeway",1.95000004768372,-0.919970333576202,-2.88336324691772,0,0,0,1,4,"male","no",50,"yes","yes","low"
"1981",2107769,"br","freeway",1.95000004768372,-0.919970333576202,-2.88336324691772,0,0,0,1,4,"male","no",50,"yes","yes","low"
"1991",2107769,"br","freeway",1.95000004768372,-0.919970333576202,-2.88336324691772,0,0,0,1,4,"male","no",50,"yes","yes","low"
"2001",2166582,"br","freeway",2.90000009536743,-1.87194454669952,-0.170611307024956,0,0,0,1,3,"male","yes",98,"yes","yes","low"
"2011",2166582,"br","freeway",2.90000009536743,-3.23234558105469,-0.424071103334427,0,0,0,1,3,"male","yes",94,"yes","yes","low"
"2021",2166582,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,3,"male","yes",96,"yes","yes","low"
"2031",2166582,"br","freeway",2.90000009536743,-3.23234558105469,-0.424071103334427,0,0,0,1,3,"male","yes",156,"yes","yes","low"
"2041",2166582,"br","freeway",1.64999997615814,-0.134897410869598,-0.0317698903381824,0,0,0,1,3,"male","yes",95,"yes","yes","low"
"2051",2166863,"br","express",2.90000009536743,-1.46556544303894,-2.38107848167419,0,0,0,1,3,"female","yes",56,"yes","yes","low"
"2061",2166863,"br","express",2.90000009536743,-1.46556544303894,-2.38107848167419,0,0,0,1,3,"female","yes",56,"yes","yes","low"
"2071",2166863,"br","express",2.90000009536743,-1.46556544303894,-2.38107848167419,0,0,0,1,3,"female","yes",56,"yes","yes","low"
"2081",2226473,"br","freeway",2.90000009536743,-3.23234558105469,-0.424071103334427,0,0,0,1,3,"male","yes",44,"yes","yes","med"
"2091",2226473,"br","freeway",2.90000009536743,-3.23234558105469,-0.424071103334427,0,0,0,1,3,"male","yes",44,"yes","yes","med"
"2101",2226473,"br","freeway",2.90000009536743,-3.23234558105469,-0.424071103334427,0,0,0,1,3,"male","yes",44,"yes","yes","med"
"2111",2226473,"br","freeway",2.90000009536743,-3.23234558105469,-0.424071103334427,0,0,0,1,3,"male","yes",44,"yes","yes","med"
"2121",2226473,"br","freeway",2.90000009536743,-3.23234558105469,-0.424071103334427,0,0,0,1,3,"male","yes",44,"yes","yes","med"
"2131",2233872,"br","freeway",3,-4.55850076675415,-1.76834404468536,0,0,0,1,3,"female","no",25.5,"yes","yes","low"
"2141",2233872,"br","freeway",3,-3.96111297607422,-1.54587244987488,0,0,0,1,3,"female","no",25.5,"yes","yes","low"
"2151",2233872,"br","freeway",2.90000009536743,-3.99829459190369,-1.47928810119629,0,0,0,1,3,"female","no",25.5,"yes","yes","low"
"2161",2233872,"br","express",3,-4.67487049102783,-1.76764798164368,0,0,0,1,3,"female","no",25.5,"yes","yes","low"
"2171",2233872,"br","freeway",3,-4.34590101242065,-1.60500490665436,0,0,0,1,3,"female","no",25.5,"yes","yes","low"
"2181",2244452,"br","freeway",3,-3.84287333488464,-0.911857903003693,0,0,0,1,6,"male","yes",24,"yes","yes","med"
"2191",2244452,"br","freeway",3,-3.79833388328552,-0.784223020076752,0,0,0,1,6,"male","yes",24,"yes","yes","med"
"2201",2245279,"br","freeway",3.25,-3.98098111152649,-2.1449236869812,0,0,0,1,4,"male","yes",45,"yes","yes","low"
"2211",2245279,"br","freeway",3,-3.76111960411072,-0.726060688495636,0,0,0,1,4,"male","yes",45,"yes","yes","low"
"2221",2245279,"br","freeway",2.90000009536743,-3.76111960411072,-0.726060688495636,0,0,0,1,4,"male","yes",45,"yes","yes","low"
"2231",2245279,"br","freeway",3,-3.76111960411072,-0.726060688495636,0,0,0,1,4,"male","yes",45,"yes","yes","low"
"2241",2245279,"br","freeway",3,-3.76111960411072,-0.726060688495636,0,0,0,1,4,"male","yes",45,"yes","yes","low"
"2251",2248868,"br","freeway",2.90000009536743,-3.88744068145752,-2.16784453392029,0,0,0,1,1,"female","yes",43.5,"yes","yes","low"
"2261",2248868,"br","freeway",2.90000009536743,-2.09010577201843,-2.97650074958801,0,0,0,1,1,"female","yes",43.5,"yes","yes","low"
"2271",2248868,"br","freeway",3.25,-3.67594623565674,-2.32605719566345,0,0,0,1,1,"female","yes",43.5,"yes","yes","low"
"2281",2248868,"br","freeway",3.25,-3.3765172958374,-2.50244379043579,0,0,0,1,1,"female","yes",43.5,"yes","yes","low"
"2291",2248868,"br","freeway",3.25,-3.19318747520447,-2.48884797096252,0,0,0,1,1,"female","yes",43.5,"yes","yes","low"
"2301",2260333,"br","freeway",1.64999997615814,-0.603312909603119,-0.255661249160767,0,0,0,1,4,"male","no",34.2000007629395,"yes","yes","low"
"2311",2260333,"br","freeway",1.64999997615814,-0.669756472110748,-0.299397766590118,0,0,0,1,4,"male","no",34.2000007629395,"yes","yes","low"
"2321",2260333,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","no",34.2000007629395,"yes","yes","low"
"2331",2260333,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","no",34.2000007629395,"yes","yes","low"
"2341",2260333,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","no",34.2000007629395,"yes","yes","low"
"2351",2270143,"br","freeway",1.64999997615814,-0.873320341110229,-0.247805565595627,0,0,0,1,4,"male","yes",20,"yes","no","low"
"2361",2270143,"br","freeway",1.64999997615814,-0.873320341110229,-0.247805565595627,0,0,0,1,4,"male","yes",20,"yes","no","low"
"2371",2270143,"br","freeway",1.64999997615814,-0.873320341110229,-0.247805565595627,0,0,0,1,4,"male","yes",20,"yes","no","low"
"2381",2270143,"br","freeway",1.64999997615814,-0.873320341110229,-0.247805565595627,0,0,0,1,4,"male","yes",20,"yes","no","low"
"2391",2270143,"br","freeway",1.64999997615814,-0.873320341110229,-0.247805565595627,0,0,0,1,4,"male","yes",20,"yes","no","low"
"2401",2291343,"br","express",3,-4.34590101242065,-1.60500490665436,0,0,0,1,3,"male","yes",47,"yes","no","low"
"2411",2291343,"br","express",3,-4.47762393951416,-1.32870924472809,0,0,0,1,3,"male","yes",47,"yes","no","low"
"2421",2291343,"br","express",3,-4.44708871841431,-1.70624923706055,0,0,0,1,3,"male","yes",47,"yes","no","low"
"2431",2291343,"br","express",3,-4.42222833633423,-1.61547291278839,0,0,0,1,3,"male","yes",47,"yes","no","low"
"2441",2291343,"br","express",2.90000009536743,-4.55353116989136,-1.74439239501953,0,0,0,1,3,"male","yes",47,"yes","no","low"
"2451",2301154,"br","freeway",3,-3.82701444625854,-0.870544493198395,0,0,0,NA,3,"male","no",38,"yes","yes","low"
"2461",2301154,"br","freeway",2.90000009536743,-3.81253027915955,-0.829618513584137,0,0,0,NA,3,"male","no",38,"yes","yes","low"
"2471",2301154,"br","freeway",3,-3.85071754455566,-0.921908676624298,0,0,0,NA,3,"male","no",38,"yes","yes","low"
"2481",2301154,"br","freeway",3,-3.81045866012573,-0.81975257396698,0,0,0,NA,3,"male","no",38,"yes","yes","low"
"2491",2322604,"br","freeway",1.95000004768372,-1.00358009338379,-2.49420547485352,0,0,0,1,4,"male","yes",22.5,"yes","yes","low"
"2501",2322604,"br","freeway",2.90000009536743,-5.5266695022583,-1.29438614845276,0,0,0,1,4,"male","yes",22.5,"yes","yes","low"
"2511",2322604,"br","freeway",2.90000009536743,-2.50831961631775,-0.387652605772018,0,0,0,1,4,"male","yes",22.5,"yes","yes","low"
"2521",2322604,"br","freeway",3,-3.9334192276001,-1.04379773139954,0,0,0,1,4,"male","yes",22.5,"yes","yes","low"
"2531",2322604,"br","freeway",2.90000009536743,-3.23234558105469,-0.424071103334427,0,0,0,1,4,"male","yes",22.5,"yes","yes","low"
"2541",2322613,"br","freeway",3,-4.42222833633423,-1.61547291278839,0,0,0,1,3,"female","no",35,"yes","yes","low"
"2551",2322613,"br","freeway",3,-4.42222833633423,-1.61547291278839,0,0,0,1,3,"female","no",35,"yes","yes","low"
"2561",2322613,"br","express",3,-4.42222833633423,-1.61547291278839,0,0,0,1,3,"female","no",35,"yes","yes","low"
"2571",2322613,"br","freeway",3,-4.42222833633423,-1.61547291278839,0,0,0,1,3,"female","no",35,"yes","yes","low"
"2581",2322619,"br","express",3.25,-4.80761575698853,-1.88022804260254,0,0,0,1,2,"female","no",35,"yes","yes","low"
"2591",2322619,"br","express",2.90000009536743,-5.4352912902832,-1.35246932506561,0,0,0,1,2,"female","no",35,"yes","yes","low"
"2601",2322619,"br","express",3.25,-4.95296192169189,-1.76312613487244,0,0,0,1,2,"female","no",35,"yes","yes","low"
"2611",2322619,"br","express",3.25,-5.36456966400146,-1.36967623233795,0,0,0,1,2,"female","no",35,"yes","yes","low"
"2621",2322619,"br","express",3.25,-4.95296192169189,-1.76312613487244,0,0,0,1,2,"female","no",35,"yes","yes","low"
"2631",2322629,"br","freeway",3.25,-5.42609739303589,-1.38066720962524,0,0,0,NA,2,"female","yes",35,"yes","no","low"
"2641",2322629,"br","freeway",2.90000009536743,-4.44708871841431,-1.70624923706055,0,0,0,NA,2,"female","yes",35,"yes","no","low"
"2651",2322629,"br","freeway",3,-3.84287333488464,-0.911857903003693,0,0,0,NA,2,"female","yes",35,"yes","no","low"
"2661",2322629,"br","freeway",3,-3.98098850250244,-1.40203201770782,0,0,0,NA,2,"female","yes",35,"yes","no","low"
"2671",2322629,"br","freeway",3.25,-4.77333354949951,-1.90761804580688,0,0,0,NA,2,"female","yes",35,"yes","no","low"
"2681",2322722,"br","freeway",1.64999997615814,-0.456818014383316,-0.191207394003868,0,0,0,1,4,"male","no",188,"yes","yes","low"
"2691",2322722,"br","freeway",1.64999997615814,-0.456818014383316,-0.191207394003868,0,0,0,1,4,"male","no",188,"yes","yes","low"
"2701",2322722,"br","freeway",1.64999997615814,-0.456818014383316,-0.191207394003868,0,0,0,1,4,"male","no",188,"yes","yes","low"
"2711",2323208,"br","freeway",2.90000009536743,-1.46556544303894,-2.38107848167419,0,0,0,1,1,"male","no",90,"yes","no","low"
"2721",2323208,"br","freeway",3,-1.46556544303894,-2.38107848167419,0,0,0,1,1,"male","no",90,"yes","no","low"
"2731",2323208,"br","freeway",2.90000009536743,-1.46556544303894,-2.38107848167419,0,0,0,1,1,"male","no",90,"yes","no","low"
"2741",2323208,"br","freeway",2.90000009536743,-1.46556544303894,-2.38107848167419,0,0,0,1,1,"male","no",90,"yes","no","low"
"2751",2323208,"br","freeway",2.90000009536743,-1.46556544303894,-2.38107848167419,0,0,0,1,1,"male","no",90,"yes","no","low"
"2761",2332131,"br","freeway",2.90000009536743,-3.64956331253052,-0.5792276263237,0,0,0,1,2,"male","yes",42,"yes","no","med"
"2771",2332131,"br","freeway",2.90000009536743,-3.66649723052979,-0.580271303653717,0,0,0,1,2,"male","yes",42,"yes","no","med"
"2781",2332131,"br","freeway",2.90000009536743,-3.73152041435242,-0.660269200801849,0,0,0,1,2,"male","yes",42,"yes","no","med"
"2791",2332131,"br","freeway",2.90000009536743,-3.73152041435242,-0.660269200801849,0,0,0,1,2,"male","yes",42,"yes","no","med"
"2801",2332131,"br","freeway",2.90000009536743,-3.73152041435242,-0.660269200801849,0,0,0,1,2,"male","yes",42,"yes","no","med"
"2811",2359409,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","yes",64,"yes","yes","low"
"2821",2359409,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","yes",64,"yes","yes","low"
"2831",2359409,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","yes",64,"yes","yes","low"
"2841",2359409,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","yes",64,"yes","yes","low"
"2851",2359409,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","yes",64,"yes","yes","low"
"2861",2366837,"br","freeway",2.90000009536743,-2.85698175430298,-2.62815165519714,0,0,0,1,2,"female","yes",50.2000007629395,"yes","no","low"
"2871",2366837,"br","freeway",2.90000009536743,-3.0101797580719,-2.54880023002625,0,0,0,1,2,"female","yes",43,"yes","no","low"
"2881",2366837,"br","freeway",2.90000009536743,-2.04728245735168,-2.94881963729858,0,0,0,1,2,"female","yes",50.2000007629395,"yes","no","low"
"2891",2366837,"br","freeway",2.90000009536743,-1.58679854869843,-2.58520483970642,0,0,0,1,2,"female","yes",43,"yes","no","low"
"2901",2366837,"br","freeway",3,-2.24618029594421,-2.92631864547729,0,0,0,1,2,"female","yes",50.2000007629395,"yes","no","low"
"2911",2373836,"br","express",2.90000009536743,-3.81045866012573,-0.81975257396698,0,0,0,1,1,"female","no",35,"yes","no","med"
"2921",2373836,"br","express",3,-4.00259828567505,-1.49866199493408,0,0,0,1,1,"female","no",35,"yes","no","med"
"2931",2373836,"br","express",3,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"female","no",35,"yes","no","med"
"2941",2373836,"br","express",3,-3.95503926277161,-1.16355812549591,0,0,0,1,1,"female","no",35,"yes","no","med"
"2951",2373836,"br","express",3,-3.84287333488464,-0.911857903003693,0,0,0,1,1,"female","no",35,"yes","no","med"
"2961",2374110,"br","freeway",3.25,-4.9283618927002,-1.8033539056778,0,0,0,1,3,"male","yes",39,"yes","no","med"
"2971",2374110,"br","freeway",3.25,-5.30517673492432,-1.59417295455933,0,0,0,1,3,"male","no",39,"yes","no","med"
"2981",2396378,"br","express",3.25,-5.62888193130493,-1.21849405765533,0,0,0,1,1,"male","yes",24,"yes","yes","low"
"2991",2396378,"br","freeway",3.25,-5.41462802886963,-1.49352967739105,0,0,0,1,1,"male","no",24,"yes","yes","low"
"3001",2396378,"br","freeway",3.25,-5.55876779556274,-1.38216781616211,0,0,0,1,1,"male","yes",24,"yes","yes","low"
"3011",2396378,"br","freeway",3.25,-5.58352851867676,-1.2533186674118,0,0,0,1,1,"male","yes",24,"yes","yes","low"
"3021",2396378,"br","express",2.90000009536743,-5.61555242538452,-1.35284662246704,0,0,0,1,1,"male","yes",24,"yes","yes","low"
"3031",2396977,"br","freeway",2.90000009536743,-2.2498927116394,-0.372040510177612,0,0,0,1,6,"male","no",20.5,"yes","yes","low"
"3041",2396977,"br","freeway",2.90000009536743,-1.87194454669952,-0.170611307024956,0,0,0,1,6,"male","no",20.5,"yes","yes","low"
"3051",2396977,"br","freeway",2.90000009536743,-2.2498927116394,-0.372040510177612,0,0,0,1,6,"male","no",20.5,"yes","yes","low"
"3061",2396977,"br","freeway",2.90000009536743,-2.50831961631775,-0.387652605772018,0,0,0,1,6,"male","no",20.5,"yes","yes","low"
"3071",2396977,"br","freeway",2.90000009536743,-1.87194454669952,-0.170611307024956,0,0,0,1,6,"male","no",20.5,"yes","yes","low"
"3081",2396980,"br","freeway",2.90000009536743,-2.50831961631775,-0.387652605772018,0,0,0,1,4,"male","yes",48,"yes","yes","low"
"3091",2396980,"br","freeway",2.90000009536743,-2.06354761123657,-0.216301500797272,0,0,0,1,4,"male","yes",48,"yes","yes","low"
"3101",2396980,"br","freeway",2.90000009536743,-2.09504294395447,-0.219023704528809,0,0,0,1,4,"male","yes",48,"yes","yes","low"
"3111",2396980,"br","freeway",2.90000009536743,-1.95440995693207,-0.19045689702034,0,0,0,1,4,"male","yes",48,"yes","yes","low"
"3121",2430491,"br","express",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,NA,1,"male","yes",50,"yes","yes","low"
"3131",2430491,"br","express",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,NA,1,"male","yes",50,"yes","yes","low"
"3141",2430491,"br","express",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,NA,1,"male","yes",50,"yes","yes","low"
"3151",2430491,"br","express",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,NA,1,"male","yes",50,"yes","yes","low"
"3161",2441690,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","no",15,"yes","no","low"
"3171",2441690,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","no",15,"yes","no","low"
"3181",2441690,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","no",15,"yes","no","low"
"3191",2441690,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","no",15,"yes","no","low"
"3201",2441690,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,4,"male","no",15,"yes","no","low"
"3211",2443746,"br","freeway",3,-2.24618029594421,-2.92631864547729,0,0,0,1,2,"male","no",35,"yes","no","low"
"3221",2443746,"br","freeway",1.95000004768372,-1.00358009338379,-2.49420547485352,0,0,0,1,2,"male","no",35,"yes","no","low"
"3231",2443746,"br","freeway",2.90000009536743,-1.22931015491486,-1.70673429965973,0,0,0,1,2,"male","yes",32,"yes","no","low"
"3241",2443746,"br","freeway",2.90000009536743,-1.1563206911087,-2.05693459510803,0,0,0,1,2,"male","yes",32,"yes","no","low"
"3251",2443746,"br","freeway",2.90000009536743,-5.53078556060791,-1.295534491539,0,0,0,1,2,"male","no",35,"yes","no","low"
"3261",2452716,"br","freeway",2.90000009536743,-1.87194454669952,-0.170611307024956,0,0,0,1,1,"male","no",33,"yes","no","low"
"3271",2452716,"br","freeway",1.64999997615814,-1.79576635360718,-0.178493604063988,0,0,0,1,1,"male","no",33,"yes","no","low"
"3281",2452716,"br","freeway",1.64999997615814,-1.79576635360718,-0.178493604063988,0,0,0,1,1,"male","no",33,"yes","no","low"
"3291",2452716,"br","freeway",1.64999997615814,-1.76384842395782,-0.176281601190567,0,0,0,1,1,"male","no",33,"yes","no","low"
"3301",2463254,"br","express",2.90000009536743,-1.52998292446136,-2.43867373466492,0,0,0,1,4,"female","yes",75,"yes","yes","low"
"3311",2463254,"br","freeway",1.64999997615814,-0.603312909603119,-0.255661249160767,0,0,0,1,4,"female","yes",75,"yes","yes","low"
"3321",2463254,"br","freeway",1.64999997615814,-0.818754255771637,-0.281243532896042,0,0,0,1,4,"female","yes",75,"yes","yes","low"
"3331",2463258,"br","freeway",3.25,-4.76211357116699,-1.76715445518494,0,0,0,1,1,"female","no",68.6999969482422,"yes","no","low"
"3341",2463258,"br","freeway",3.25,-4.88079786300659,-1.8211784362793,0,0,0,1,1,"female","no",68.6999969482422,"yes","no","low"
"3351",2463258,"br","freeway",3,-3.85071754455566,-0.921908676624298,0,0,0,1,1,"female","no",68.6999969482422,"yes","no","low"
"3361",2463258,"br","freeway",2.90000009536743,-3.81666922569275,-0.823858380317688,0,0,0,1,1,"female","no",68.6999969482422,"yes","no","low"
"3371",2463258,"br","freeway",3,-3.76111960411072,-0.726060688495636,0,0,0,1,1,"female","no",68.6999969482422,"yes","no","low"
"3381",2463305,"br","express",3,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"male","yes",45.5,"yes","no","low"
"3391",2463305,"br","express",3,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"male","yes",45.5,"yes","no","low"
"3401",2463305,"br","express",2.90000009536743,-3.93769311904907,-1.04453444480896,0,0,0,1,1,"male","yes",45.5,"yes","no","low"
"3411",2463305,"br","express",3,-3.9463849067688,-1.06475806236267,0,0,0,1,1,"male","yes",45.5,"yes","no","low"
"3421",2463305,"br","express",3,-3.97668051719666,-1.4142986536026,0,0,0,1,1,"male","yes",45.5,"yes","no","low"
"3431",2463457,"br","freeway",2.90000009536743,-3.19318747520447,-2.48884797096252,0,0,0,1,4,"male","yes",21,"yes","yes","low"
"3441",2463457,"br","freeway",3.25,-3.93211960792542,-2.14671301841736,0,0,0,1,4,"male","yes",21,"yes","yes","low"
"3451",2463457,"br","freeway",3.25,-3.91839647293091,-2.19062376022339,0,0,0,1,4,"male","yes",21,"yes","yes","low"
"3461",2463457,"br","freeway",3.25,-3.88744068145752,-2.16784453392029,0,0,0,1,4,"male","yes",21,"yes","yes","low"
"3471",2463457,"br","freeway",3.25,-3.98098111152649,-2.1449236869812,0,0,0,1,4,"male","yes",21,"yes","yes","low"
"3481",2478969,"br","freeway",2.90000009536743,-2.50831961631775,-0.387652605772018,0,0,0,2,3,"male","no",60,"yes","no","low"
"3491",2478969,"br","freeway",2.90000009536743,-2.50831961631775,-0.387652605772018,0,0,0,2,3,"male","no",60,"yes","no","low"
"3501",2478969,"br","freeway",2.90000009536743,-2.50831961631775,-0.387652605772018,0,0,0,2,3,"male","no",60,"yes","no","low"
"3511",2478969,"br","freeway",2.90000009536743,-2.50831961631775,-0.387652605772018,0,0,0,2,3,"male","no",60,"yes","no","low"
"3521",2478969,"br","freeway",2.90000009536743,-2.50831961631775,-0.387652605772018,0,0,0,2,3,"male","no",60,"yes","no","low"
"3531",2478979,"br","freeway",2.90000009536743,-3.96800565719604,-1.19955539703369,0,0,0,1,2,"male","yes",26,"yes","no","low"
"3541",2478979,"br","freeway",3,-3.95503926277161,-1.16355812549591,0,0,0,1,2,"male","yes",26,"yes","no","low"
"3551",2478979,"br","freeway",3,-3.96800565719604,-1.19955539703369,0,0,0,1,2,"male","yes",26,"yes","no","low"
"3561",2478979,"br","freeway",3,-3.96800565719604,-1.19955539703369,0,0,0,1,2,"male","yes",26,"yes","no","low"
"3571",2478979,"br","freeway",3,-3.9334192276001,-1.04379773139954,0,0,0,1,2,"male","yes",26,"yes","no","low"
"3581",2479301,"br","express",3,-4.47762393951416,-1.32870924472809,0,0,0,1,1,"male","yes",18.5,"yes","yes","low"
"3591",2479301,"br","express",2.90000009536743,-4.47762393951416,-1.32870924472809,0,0,0,1,1,"male","yes",18.5,"yes","yes","low"
"3601",2479301,"br","express",3,-4.47762393951416,-1.32870924472809,0,0,0,1,1,"male","yes",18.5,"yes","yes","low"
"3611",2479301,"br","express",3,-4.47762393951416,-1.32870924472809,0,0,0,1,1,"male","yes",18.5,"yes","yes","low"
"3621",2479301,"br","express",3,-4.47762393951416,-1.32870924472809,0,0,0,1,1,"male","yes",18.5,"yes","yes","low"
"3631",2488363,"br","express",3,-3.96800565719604,-1.19955539703369,0,0,0,1,4,"female","yes",28,"yes","no","low"
"3641",2488363,"br","freeway",2.90000009536743,-3.96800565719604,-1.19955539703369,0,0,0,1,4,"female","yes",28,"yes","no","low"
"3651",2488363,"br","freeway",3,-3.85595750808716,-0.940341711044312,0,0,0,1,4,"female","yes",28,"yes","no","low"
"3661",2488363,"br","freeway",3,-3.86380696296692,-0.968002378940582,0,0,0,1,4,"female","yes",28,"yes","no","low"
"3671",2488363,"br","freeway",3,-3.86380696296692,-0.968002378940582,0,0,0,1,4,"female","yes",28,"yes","no","low"
"3681",2506022,"br","freeway",3,-3.84287333488464,-0.911857903003693,0,0,0,1,1,"male","no",32,"yes","no","low"
"3691",2506022,"br","freeway",3,-3.82081007957458,-0.842534780502319,0,0,0,1,1,"male","no",32,"yes","no","low"
"3701",2506022,"br","freeway",2.90000009536743,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"male","no",32,"yes","no","low"
"3711",2506022,"br","freeway",3,-3.9334192276001,-1.04379773139954,0,0,0,1,1,"male","no",32,"yes","no","low"
